Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
12734,22-12-2010 12:47,353,3,639.65,2,3,3,233,At Risk
12735,28-01-2011 13:37,315,2,779.57,2,2,3,223,Lost Customers
12736,11-01-2011 07:57,333,1,234,2,1,1,211,Lost Customers
12737,29-07-2010 12:29,499,2,3710.5,1,2,5,125,Others
12738,02-12-2010 18:27,372,1,155.35,2,1,1,211,Lost Customers
12739,22-09-2011 13:00,78,4,2726.73,3,3,4,334,At Risk
12740,07-10-2011 10:44,64,1,427.6,3,1,2,312,Lost Customers
12741,28-06-2010 14:36,529,2,406.07,1,2,2,122,Others
12742,24-03-2010 12:43,626,1,1201.52,1,1,3,113,Others
12743,28-07-2011 16:21,134,2,540.13,3,2,2,322,Lost Customers
12744,19-10-2011 11:18,52,11,25317.06,4,5,5,455,At Risk
12745,10-08-2010 10:14,487,3,925.41,1,3,3,133,Loyal Customers
12746,17-06-2010 10:41,541,1,254.55,1,1,1,111,Others
12747,07-12-2011 14:34,2,26,8898.48,5,5,5,555,At Risk
12748,09-12-2011 12:20,1,336,53539.64,5,5,5,555,At Risk
12749,06-12-2011 09:56,4,9,6897.36,5,5,5,555,At Risk
12750,03-08-2011 09:13,129,1,275.88,3,1,1,311,Lost Customers
12751,21-09-2010 12:49,445,1,268.27,1,1,1,111,Others
12752,19-09-2011 13:32,81,1,4366.78,3,1,5,315,Lost Customers
12753,17-11-2011 10:52,23,6,21429.39,4,4,5,445,At Risk
12754,18-04-2011 09:00,236,3,3010.74,2,3,5,235,At Risk
12755,04-03-2011 12:42,281,11,5236.26,2,5,5,255,At Risk
12756,14-09-2011 09:31,87,1,112.08,3,1,1,311,Lost Customers
12757,24-11-2011 12:30,16,13,7834.65,5,5,5,555,At Risk
12758,15-08-2011 10:22,117,7,9903.24,3,4,5,345,At Risk
12759,18-10-2011 14:49,52,8,5020.74,4,4,5,445,At Risk
12760,10-09-2010 08:50,456,1,347.8,1,1,2,112,Others
12761,08-09-2010 12:17,458,2,782.95,1,2,3,123,Others
12762,02-12-2011 10:23,8,2,1898.52,5,2,4,524,Lost Customers
12763,24-07-2011 14:12,138,2,494.08,3,2,2,322,Lost Customers
12764,27-01-2011 10:19,317,1,1693.88,2,1,4,214,Lost Customers
12765,24-08-2010 13:51,472,6,1404.58,1,4,4,144,Champions
12766,06-12-2011 08:46,4,9,8918.99,5,5,5,555,At Risk
12767,29-11-2010 09:38,376,1,949.82,2,1,3,213,Lost Customers
12768,15-09-2010 12:08,451,1,168.69,1,1,1,111,Others
12769,15-04-2011 10:25,239,1,1143.6,2,1,3,213,Lost Customers
12770,13-05-2011 09:33,211,2,3246.45,2,2,5,225,Lost Customers
12771,11-08-2010 11:51,486,1,282.3,1,1,1,111,Others
12772,11-10-2011 09:19,60,1,892.47,3,1,3,313,Lost Customers
12773,24-05-2010 17:30,564,1,124.25,1,1,1,111,Others
12774,22-06-2010 10:38,536,1,98.7,1,1,1,111,Others
12775,22-11-2011 16:33,17,7,1686.12,5,4,4,544,At Risk
12776,10-02-2010 12:11,668,1,55.5,1,1,1,111,Others
12777,08-09-2010 11:35,458,1,519.45,1,1,2,112,Others
12778,20-11-2011 11:30,20,9,1775.68,4,5,4,454,At Risk
12779,02-11-2011 11:43,38,14,6474.11,4,5,5,455,At Risk
12780,20-04-2010 09:40,599,1,337.4,1,1,2,112,Others
12781,07-10-2011 10:37,64,2,826.74,3,2,3,323,Lost Customers
12782,05-12-2011 09:16,5,11,4618.24,5,5,5,555,At Risk
12783,07-12-2011 15:56,2,6,2225.91,5,4,4,544,At Risk
12784,30-11-2011 15:38,9,3,1763.15,5,3,4,534,At Risk
12785,10-12-2010 13:48,364,3,1100.4,2,3,3,233,At Risk
12786,09-04-2010 12:12,610,1,728.5,1,1,3,113,Others
12787,30-11-2011 08:44,10,4,862.18,5,3,3,533,At Risk
12788,02-09-2010 14:21,463,4,444.9,1,3,2,132,Others
12789,05-10-2011 13:34,65,3,273.35,3,3,1,331,At Risk
12790,31-05-2011 14:14,192,2,591.85,2,2,2,222,Lost Customers
12791,01-12-2010 11:27,374,6,863.51,2,4,3,243,At Risk
12792,28-03-2011 11:36,257,2,827.01,2,2,3,223,Lost Customers
12793,09-01-2011 12:12,335,3,885.53,2,3,3,233,At Risk
12794,17-10-2011 14:54,53,2,860.41,4,2,3,423,Lost Customers
12795,21-11-2011 10:27,19,1,430.48,5,1,2,512,Lost Customers
12796,21-03-2010 15:49,628,1,381,1,1,2,112,Others
12797,09-12-2010 10:55,366,2,552.08,2,2,2,222,Lost Customers
12798,29-11-2011 15:52,10,4,8510.93,5,3,5,535,At Risk
12799,28-06-2010 15:57,529,1,219.35,1,1,1,111,Others
12800,26-08-2010 14:11,470,3,584.25,1,3,2,132,Others
12801,27-07-2010 09:38,501,1,1071.82,1,1,3,113,Others
12802,06-06-2011 09:36,187,7,2416.42,3,4,4,344,At Risk
12803,11-11-2010 14:57,393,1,1092.81,2,1,3,213,Lost Customers
12804,31-08-2010 11:58,466,2,325.37,1,2,2,122,Others
12805,23-11-2010 12:27,382,4,1434.95,2,3,4,234,At Risk
12806,30-09-2010 13:34,435,4,2878.96,1,3,4,134,Loyal Customers
12807,21-11-2010 14:21,383,1,330.35,2,1,2,212,Lost Customers
12808,03-11-2011 10:05,37,5,776.7,4,4,3,443,At Risk
12809,15-06-2011 10:51,178,3,1755.94,3,3,4,334,At Risk
12810,23-06-2010 10:53,535,2,534.99,1,2,2,122,Others
12811,24-03-2011 09:42,261,5,1033.9,2,4,3,243,At Risk
12812,26-10-2011 09:54,45,1,229.64,4,1,1,411,Lost Customers
12813,26-07-2010 09:50,502,3,1687.8,1,3,4,134,Loyal Customers
12814,30-08-2011 12:11,102,1,125.92,3,1,1,311,Lost Customers
12815,15-07-2011 10:21,148,2,1063.46,3,2,3,323,Lost Customers
12816,05-09-2011 12:41,96,2,572.2,3,2,2,322,Lost Customers
12817,03-03-2011 16:28,281,3,690.98,2,3,3,233,At Risk
12818,23-03-2011 12:06,262,1,1542.08,2,1,4,214,Lost Customers
12819,07-09-2010 15:20,458,1,540.52,1,1,2,112,Others
12820,06-12-2011 15:12,3,11,2689.52,5,5,4,554,At Risk
12821,09-05-2011 15:51,214,2,220.8,2,2,1,221,Lost Customers
12822,30-09-2011 10:04,71,2,948.88,3,2,3,323,Lost Customers
12823,26-09-2011 07:35,75,18,6501.5,3,5,5,355,At Risk
12824,11-10-2011 12:49,60,1,397.12,3,1,2,312,Lost Customers
12825,06-07-2010 13:56,521,2,518.63,1,2,2,122,Others
12826,07-12-2011 10:25,3,12,2800.75,5,5,4,554,At Risk
12827,04-12-2011 12:17,6,3,430.15,5,3,2,532,At Risk
12828,07-12-2011 08:45,3,6,1018.71,5,4,3,543,At Risk
12829,07-01-2011 11:13,337,3,385.3,2,3,2,232,At Risk
12830,02-11-2011 11:54,38,6,6814.64,4,4,5,445,At Risk
12831,22-03-2011 13:02,262,3,451.11,2,3,2,232,At Risk
12832,07-11-2011 13:30,32,2,383.03,4,2,2,422,Lost Customers
12833,17-07-2011 13:46,145,1,417.38,3,1,2,312,Lost Customers
12834,02-03-2011 09:49,283,1,312.38,2,1,2,212,Lost Customers
12835,08-10-2010 10:59,428,41,5996.83,1,5,5,155,Champions
12836,11-10-2011 15:10,59,15,6559.73,4,5,5,455,At Risk
12837,19-06-2011 16:07,173,2,662.66,3,2,3,323,Lost Customers
12838,06-11-2011 12:20,34,10,2975.91,4,5,5,455,At Risk
12839,07-12-2011 12:33,3,26,9669.12,5,5,5,555,At Risk
12840,19-07-2011 09:29,144,7,4041.97,3,4,5,345,At Risk
12841,05-12-2011 11:13,5,40,6958.2,5,5,5,555,At Risk
12842,30-09-2011 15:33,70,4,1917.99,3,3,4,334,At Risk
12843,05-10-2011 12:09,66,30,6583.36,3,5,5,355,At Risk
12844,10-11-2011 13:31,29,4,648.6,4,3,3,433,At Risk
12845,17-03-2011 13:34,267,4,354.09,2,3,2,232,At Risk
12846,26-01-2010 16:29,682,1,15.58,1,1,1,111,Others
12847,17-11-2011 13:16,22,2,1609,4,2,4,424,Lost Customers
12848,02-02-2010 12:45,676,1,208,1,1,1,111,Others
12849,08-11-2011 13:41,31,6,3042.47,4,4,5,445,At Risk
12850,20-09-2010 12:26,446,1,330,1,1,2,112,Others
12851,04-09-2011 12:41,97,2,280.76,3,2,1,321,Lost Customers
12852,18-02-2011 08:47,295,1,311.55,2,1,2,212,Lost Customers
12853,28-07-2011 11:29,135,11,3907.5,3,5,5,355,At Risk
12854,22-09-2011 12:15,79,7,2970.97,3,4,5,345,At Risk
12855,02-12-2010 09:37,373,4,612.84,2,3,3,233,At Risk
12856,02-12-2011 10:52,8,6,2170.78,5,4,4,544,At Risk
12857,13-05-2011 10:20,211,6,3688,2,4,5,245,At Risk
12858,21-11-2010 12:55,383,1,147.27,2,1,1,211,Lost Customers
12859,07-09-2010 12:20,459,1,575.1,1,1,2,112,Others
12860,15-01-2010 15:22,693,1,54.22,1,1,1,111,Others
12861,30-03-2010 11:39,620,1,68.25,1,1,1,111,Others
12862,10-10-2010 11:47,426,2,984.62,1,2,3,123,Others
12863,18-10-2011 14:15,52,6,2792.55,4,4,4,444,At Risk
12864,24-07-2011 13:03,138,2,299.57,3,2,2,322,Lost Customers
12865,13-11-2011 14:31,26,4,3323.47,4,3,5,435,At Risk
12866,01-03-2011 14:11,283,3,1227.35,2,3,4,234,At Risk
12867,13-11-2011 15:30,26,13,7829.26,4,5,5,455,At Risk
12868,07-06-2011 10:42,186,8,2043.76,3,4,4,344,At Risk
12869,27-01-2010 12:10,682,1,337.67,1,1,2,112,Others
12870,29-11-2010 13:42,375,3,1676.95,2,3,4,234,At Risk
12871,16-09-2011 15:07,84,3,744.02,3,3,3,333,At Risk
12872,17-01-2011 10:52,327,12,3283.96,2,5,5,255,At Risk
12873,02-03-2011 14:58,282,3,2027.3,2,3,4,234,At Risk
12874,19-11-2010 15:23,385,2,948.42,2,2,3,223,Lost Customers
12875,19-07-2011 15:30,143,5,1356.99,3,4,4,344,At Risk
12876,13-10-2011 12:26,58,4,4081.79,4,3,5,435,At Risk
12877,06-12-2011 10:30,4,20,2942.14,5,5,5,555,At Risk
12878,17-04-2011 13:07,236,2,854.99,2,2,3,223,Lost Customers
12879,26-10-2011 12:24,45,3,573.22,4,3,2,432,At Risk
12880,23-11-2010 10:50,382,2,640.13,2,2,3,223,Lost Customers
12881,09-03-2011 11:44,276,1,298,2,1,2,212,Lost Customers
12882,30-11-2011 16:18,9,2,1463.04,5,2,4,524,Lost Customers
12883,15-11-2011 09:32,25,4,703.47,4,3,3,433,At Risk
12884,12-09-2011 13:10,88,1,309.05,3,1,2,312,Lost Customers
12885,07-10-2011 13:40,63,3,1175.22,3,3,3,333,At Risk
12886,03-10-2011 10:09,68,2,1378.4,3,2,4,324,Lost Customers
12887,21-11-2010 11:18,384,1,222.4,2,1,1,211,Lost Customers
12888,09-05-2011 16:02,214,2,354.12,2,2,2,222,Lost Customers
12889,23-11-2010 16:08,381,4,385.46,2,3,2,232,At Risk
12890,15-11-2011 17:26,24,2,706.02,4,2,3,423,Lost Customers
12891,07-06-2011 12:31,186,11,840.5,3,5,3,353,At Risk
12892,08-11-2010 09:51,397,1,263.38,2,1,1,211,Lost Customers
12893,09-11-2011 12:34,31,1,176.55,4,1,1,411,Lost Customers
12894,13-05-2010 14:47,575,1,157.35,1,1,1,111,Others
12895,28-10-2011 13:51,42,2,372.8,4,2,2,422,Lost Customers
12897,19-05-2011 12:13,205,4,514.25,2,3,2,232,At Risk
12898,02-09-2010 08:08,464,2,296.21,1,2,2,122,Others
12899,22-10-2010 09:53,414,1,366.4,1,1,2,112,Others
12900,13-10-2010 15:17,422,1,340.33,1,1,2,112,Others
12901,01-12-2011 10:07,9,28,17654.54,5,5,5,555,At Risk
12902,20-03-2011 12:06,265,1,138.68,2,1,1,211,Lost Customers
12903,07-10-2010 12:39,429,1,833.53,1,1,3,113,Others
12904,21-11-2011 14:34,18,2,496.06,5,2,2,522,Lost Customers
12905,12-05-2010 10:05,577,2,1018.42,1,2,3,123,Others
12906,28-11-2011 09:55,12,5,2919.81,5,4,5,545,At Risk
12907,09-11-2010 12:08,396,2,508.91,2,2,2,222,Lost Customers
12908,16-06-2011 15:39,176,5,1776,3,4,4,344,At Risk
12909,31-10-2011 12:43,40,8,3103.19,4,4,5,445,At Risk
12910,16-11-2011 14:28,23,13,5796.52,4,5,5,455,At Risk
12911,06-06-2010 12:13,552,1,1651.72,1,1,4,114,Others
12912,07-12-2011 08:55,3,5,1662.3,5,4,4,544,At Risk
12913,05-12-2011 12:11,5,13,6283.24,5,5,5,555,At Risk
12914,04-11-2010 12:28,401,1,223.98,2,1,1,211,Lost Customers
12915,14-07-2011 11:34,149,4,975.1,3,3,3,333,At Risk
12916,24-07-2011 10:35,139,7,4479.73,3,4,5,345,At Risk
12917,03-08-2011 16:42,128,6,4359.2,3,4,5,345,At Risk
12918,23-03-2010 15:22,626,1,10953.5,1,1,5,115,Others
12919,01-12-2011 13:47,8,6,1335.19,5,4,4,544,At Risk
12920,22-11-2011 15:05,17,4,486.64,5,3,2,532,At Risk
12921,30-11-2011 16:22,9,74,35233.24,5,5,5,555,At Risk
12922,01-07-2011 15:35,161,1,405.38,3,1,2,312,Lost Customers
12923,06-10-2011 16:20,64,3,770.42,3,3,3,333,At Risk
12924,12-09-2011 13:55,88,12,2469.4,3,5,4,354,At Risk
12925,05-12-2011 11:11,5,3,729.33,5,3,3,533,At Risk
12926,24-10-2010 15:57,411,4,1523.97,1,3,4,134,Loyal Customers
12927,10-11-2010 10:02,395,1,197.31,2,1,1,211,Lost Customers
12928,04-11-2011 14:24,35,12,4304.89,4,5,5,455,At Risk
12929,01-02-2011 12:08,312,1,117.85,2,1,1,211,Lost Customers
12930,22-09-2011 15:18,78,2,415.8,3,2,2,322,Lost Customers
12931,18-11-2011 12:39,22,57,92347.34,4,5,5,455,At Risk
12932,18-06-2010 14:22,539,8,1698.56,1,4,4,144,Champions
12933,15-11-2011 16:38,24,8,1636.63,4,4,4,444,At Risk
12934,03-12-2009 10:51,737,1,181.65,1,1,1,111,Others
12935,07-12-2011 17:25,2,15,4243.86,5,5,5,555,At Risk
12936,22-11-2011 17:32,17,4,1063.9,5,3,3,533,At Risk
12937,24-11-2011 15:05,15,9,3097.61,5,5,5,555,At Risk
12938,14-11-2011 11:21,26,1,114.14,4,1,1,411,Lost Customers
12939,06-10-2011 14:33,64,20,25264.8,3,5,5,355,At Risk
12940,16-10-2011 12:09,55,2,899.69,4,2,3,423,Lost Customers
12941,15-12-2009 13:12,724,1,377.49,1,1,2,112,Others
12942,31-07-2011 14:39,131,3,675.6,3,3,3,333,At Risk
12943,30-05-2010 13:52,558,2,496.5,1,2,2,122,Others
12944,04-11-2011 11:04,36,2,604.51,4,2,2,422,Lost Customers
12945,24-02-2011 14:15,288,2,900.11,2,2,3,223,Lost Customers
12946,29-09-2010 10:14,437,1,324.45,1,1,2,112,Others
12947,19-07-2011 10:06,144,6,1603.99,3,4,4,344,At Risk
12948,23-11-2011 17:10,16,9,2317.43,5,5,4,554,At Risk
12949,09-11-2011 11:25,31,22,15526.7,4,5,5,455,At Risk
12950,07-12-2011 13:17,2,3,1843,5,3,4,534,At Risk
12951,01-12-2011 12:14,9,15,3213.72,5,5,5,555,At Risk
12952,04-12-2011 10:35,6,4,1387.79,5,3,4,534,At Risk
12953,30-11-2011 09:24,10,2,828.81,5,2,3,523,Lost Customers
12954,11-03-2010 10:16,639,1,162.45,1,1,1,111,Others
12955,08-12-2011 16:29,1,11,4757.16,5,5,5,555,At Risk
12956,06-02-2011 16:08,306,4,521.89,2,3,2,232,At Risk
12957,30-11-2011 09:53,10,13,8706.97,5,5,5,555,At Risk
12958,04-11-2010 16:16,400,2,467.34,2,2,2,222,Lost Customers
12959,12-08-2010 17:20,484,1,150.95,1,1,1,111,Others
12960,22-10-2010 09:31,414,4,1322.07,1,3,4,134,Loyal Customers
12961,25-11-2010 16:44,379,1,211.99,2,1,1,211,Lost Customers
12962,02-12-2011 15:55,7,2,266.39,5,2,1,521,Lost Customers
12963,01-12-2011 12:55,8,12,3235.79,5,5,5,555,At Risk
12964,28-09-2010 17:47,437,1,132.24,1,1,1,111,Others
12965,11-09-2011 15:31,89,1,769.81,3,1,3,313,Lost Customers
12966,30-11-2011 12:38,10,1,160.18,5,1,1,511,Lost Customers
12967,16-12-2010 19:10,358,3,2938.52,2,3,5,235,At Risk
12968,19-08-2011 15:44,112,1,135.95,3,1,1,311,Lost Customers
12969,16-04-2010 10:50,603,1,122.45,1,1,1,111,Others
12970,02-12-2011 14:30,7,10,1453.6,5,5,4,554,At Risk
12971,06-12-2011 12:20,4,116,15704.6,5,5,5,555,At Risk
12972,22-10-2010 08:41,414,4,1161.2,1,3,3,133,Loyal Customers
12973,22-10-2010 10:14,414,1,385.55,1,1,2,112,Others
12974,26-05-2011 09:33,198,2,408.95,2,2,2,222,Lost Customers
12975,29-09-2010 09:46,437,6,2100.09,1,4,4,144,Champions
12976,12-05-2011 09:55,212,8,3156.38,2,4,5,245,At Risk
12977,06-07-2011 16:40,156,4,513.88,3,3,2,332,At Risk
12978,19-11-2010 14:29,385,5,2502.82,2,4,4,244,At Risk
12979,10-12-2009 15:45,729,1,517.7,1,1,2,112,Others
12980,05-07-2011 09:34,158,21,16245.78,3,5,5,355,At Risk
12981,10-11-2011 12:00,30,2,372.22,4,2,2,422,Lost Customers
12982,11-04-2011 11:51,243,8,2744.81,2,4,4,244,At Risk
12983,20-04-2010 12:58,598,1,490.08,1,1,2,112,Others
12984,21-11-2011 12:37,19,1,97.5,5,1,1,511,Lost Customers
12985,09-12-2011 10:46,1,2,1239.38,5,2,4,524,Lost Customers
12986,07-10-2010 11:57,429,10,2729.84,1,5,4,154,Champions
12987,27-09-2011 12:03,74,5,1312.21,3,4,4,344,At Risk
12988,20-02-2011 14:31,292,1,505.82,2,1,2,212,Lost Customers
12989,06-12-2011 15:28,3,33,13551.75,5,5,5,555,At Risk
12990,08-11-2011 13:01,31,7,955.5,4,4,3,443,At Risk
12991,16-11-2011 15:34,23,3,764.82,4,3,3,433,At Risk
12992,14-12-2009 16:46,725,1,93.35,1,1,1,111,Others
12993,16-11-2011 15:49,23,8,1259.63,4,4,4,444,At Risk
12994,05-12-2011 15:43,4,3,974.42,5,3,3,533,At Risk
12995,15-09-2011 15:44,85,1,211.32,3,1,1,311,Lost Customers
12996,29-11-2010 09:27,376,1,355.5,2,1,2,212,Lost Customers
12997,17-11-2011 15:47,22,8,2110.91,4,4,4,444,At Risk
12998,04-08-2010 08:05,493,3,920.08,1,3,3,133,Loyal Customers
12999,27-05-2011 13:24,196,3,455.88,2,3,2,232,At Risk
13000,25-08-2011 10:43,107,4,1032.5,3,3,3,333,At Risk
13001,05-12-2011 14:51,4,33,24042.65,5,5,5,555,At Risk
13002,25-01-2011 15:18,318,3,414.13,2,3,2,232,At Risk
13003,26-08-2011 10:50,106,3,149.05,3,3,1,331,At Risk
13004,28-11-2011 11:27,12,36,11650.85,5,5,5,555,At Risk
13005,19-06-2011 10:53,174,4,999.68,3,3,3,333,At Risk
13006,14-10-2011 13:49,56,1,81.57,4,1,1,411,Lost Customers
13007,09-05-2010 10:38,580,1,175.25,1,1,1,111,Others
13008,20-01-2011 14:24,323,3,612.13,2,3,3,233,At Risk
13009,05-02-2010 12:22,673,1,234,1,1,1,111,Others
13010,30-11-2010 15:09,374,2,330.12,2,2,2,222,Lost Customers
13011,02-12-2010 17:22,372,1,50.55,2,1,1,211,Lost Customers
13012,30-11-2011 13:05,9,11,2957.83,5,5,5,555,At Risk
13013,08-12-2011 15:01,1,29,11097.43,5,5,5,555,At Risk
13014,29-11-2011 12:27,11,11,5381.08,5,5,5,555,At Risk
13015,17-10-2011 13:19,53,11,6579.78,4,5,5,455,At Risk
13016,27-09-2011 14:08,73,3,789.89,3,3,3,333,At Risk
13017,02-12-2011 15:53,7,1,204,5,1,1,511,Lost Customers
13018,23-11-2011 13:28,16,35,9763.16,5,5,5,555,At Risk
13019,25-11-2010 14:56,379,6,1229.95,2,4,4,244,At Risk
13020,26-05-2010 11:12,563,2,618.96,1,2,3,123,Others
13021,05-12-2011 16:37,4,17,4887.24,5,5,5,555,At Risk
13022,06-10-2010 10:50,430,1,65.3,1,1,1,111,Others
13023,06-10-2011 16:27,64,3,1449.03,3,3,4,334,At Risk
13024,26-08-2010 09:42,471,2,555.87,1,2,2,122,Others
13025,08-12-2009 10:02,732,1,323.39,1,1,2,112,Others
13026,08-12-2011 16:58,1,9,1733.08,5,5,4,554,At Risk
13027,18-08-2011 09:39,114,19,17239.2,3,5,5,355,At Risk
13028,17-11-2011 11:10,23,2,661.32,4,2,3,423,Lost Customers
13029,09-11-2011 09:13,31,5,1927.3,4,4,4,444,At Risk
13030,28-11-2011 14:30,11,2,752.44,5,2,3,523,Lost Customers
13031,28-10-2010 15:34,407,5,3292.84,2,4,5,245,At Risk
13032,18-10-2011 15:54,52,9,2815.96,4,5,4,454,At Risk
13033,17-12-2010 14:23,357,2,220.55,2,2,1,221,Lost Customers
13034,16-10-2011 12:21,55,3,756.82,4,3,3,433,At Risk
13035,27-09-2011 08:57,74,3,1364.2,3,3,4,334,At Risk
13036,24-01-2010 11:35,685,1,307.1,1,1,2,112,Others
13037,24-07-2011 15:46,138,12,3914.95,3,5,5,355,At Risk
13038,20-09-2011 14:37,80,3,908.46,3,3,3,333,At Risk
13039,04-05-2010 16:45,584,4,1010.73,1,3,3,133,Loyal Customers
13040,01-12-2011 10:38,9,2,676.99,5,2,3,523,Lost Customers
13041,15-09-2010 11:44,451,4,799.13,1,3,3,133,Loyal Customers
13042,20-04-2010 13:43,598,3,1488.59,1,3,4,134,Loyal Customers
13043,11-03-2011 14:52,273,1,516.42,2,1,2,212,Lost Customers
13044,21-02-2011 15:20,291,11,4848.05,2,5,5,255,At Risk
13045,01-09-2011 15:04,99,3,808.92,3,3,3,333,At Risk
13046,09-11-2011 08:36,31,3,949.25,4,3,3,433,At Risk
13047,08-11-2011 12:06,32,24,8428.53,4,5,5,455,At Risk
13048,25-11-2011 13:23,14,9,4049.13,5,5,5,555,At Risk
13049,06-10-2011 15:31,64,4,1408.24,3,3,4,334,At Risk
13050,25-11-2011 09:18,15,35,11986.52,5,5,5,555,At Risk
13051,10-05-2010 09:14,579,2,155.8,1,2,1,121,Others
13052,11-05-2011 14:12,212,7,3119.33,2,4,5,245,At Risk
13053,28-03-2010 11:28,622,1,127.65,1,1,1,111,Others
13055,22-09-2011 14:26,78,4,2321.11,3,3,4,334,At Risk
13056,06-06-2010 14:10,551,1,209.48,1,1,1,111,Others
13057,27-06-2010 15:44,530,3,709.59,1,3,3,133,Loyal Customers
13058,15-11-2011 12:43,25,3,271.4,4,3,1,431,At Risk
13059,04-04-2011 10:40,250,10,2291.77,2,5,4,254,At Risk
13060,31-03-2011 11:37,254,1,307.53,2,1,2,212,Lost Customers
13061,28-09-2011 16:04,72,1,248.61,3,1,1,311,Lost Customers
13062,01-06-2011 15:12,191,1,346.98,2,1,2,212,Lost Customers
13063,16-08-2010 12:27,481,1,188.4,1,1,1,111,Others
13064,27-11-2011 12:31,13,6,1666.84,5,4,4,544,At Risk
13065,01-12-2010 16:52,373,5,1055.05,2,4,3,243,At Risk
13066,15-11-2011 12:57,24,2,470.8,4,2,2,422,Lost Customers
13067,18-09-2011 13:38,82,3,508.51,3,3,2,332,At Risk
13068,29-11-2011 15:00,10,2,344,5,2,2,522,Lost Customers
13069,09-12-2011 08:39,1,38,9284.45,5,5,5,555,At Risk
13070,31-05-2011 13:45,192,4,751.7,2,3,3,233,At Risk
13071,06-04-2010 13:37,612,1,129.22,1,1,1,111,Others
13072,18-03-2011 08:12,267,1,177.15,2,1,1,211,Lost Customers
13073,24-10-2010 14:06,411,2,418.08,1,2,2,122,Others
13074,16-07-2010 16:53,511,4,1378.74,1,3,4,134,Loyal Customers
13075,02-08-2011 10:19,130,1,919.61,3,1,3,313,Lost Customers
13076,08-09-2010 10:27,458,1,135.4,1,1,1,111,Others
13077,08-12-2011 19:24,1,11,2740.65,5,5,4,554,At Risk
13078,06-12-2011 15:36,3,57,29018.06,5,5,5,555,At Risk
13079,05-12-2011 16:53,4,6,419.18,5,4,2,542,At Risk
13080,13-06-2011 14:59,179,4,280.73,3,3,1,331,At Risk
13081,28-11-2011 10:54,12,28,56838.37,5,5,5,555,At Risk
13082,05-08-2011 16:16,126,21,7335.75,3,5,5,355,At Risk
13083,05-12-2011 15:01,4,3,395.43,5,3,2,532,At Risk
13084,05-08-2010 08:49,492,1,122.4,1,1,1,111,Others
13085,05-07-2011 12:11,158,8,2433.28,3,4,4,344,At Risk
13086,22-11-2010 10:28,383,1,439.33,2,1,2,212,Lost Customers
13087,13-12-2009 15:16,726,1,313.64,1,1,2,112,Others
13088,18-10-2010 15:35,417,1,236.11,1,1,1,111,Others
13089,07-12-2011 09:02,3,203,113416.91,5,5,5,555,At Risk
13090,01-12-2011 12:39,9,24,13091.74,5,5,5,555,At Risk
13091,11-11-2011 15:54,28,3,2321.82,4,3,4,434,At Risk
13092,30-09-2011 11:18,71,12,2140.28,3,5,4,354,At Risk
13093,09-03-2011 12:14,276,55,54144.25,2,5,5,255,At Risk
13094,18-11-2011 14:07,21,13,2209.44,4,5,4,454,At Risk
13095,30-09-2011 12:03,71,1,74.4,3,1,1,311,Lost Customers
13096,10-11-2010 14:08,394,1,419.7,2,1,2,212,Lost Customers
13097,07-11-2011 10:43,33,28,13324.1,4,5,5,455,At Risk
13098,08-12-2011 14:14,1,28,28882.44,5,5,5,555,At Risk
13099,01-09-2011 17:40,99,1,207.36,3,1,1,311,Lost Customers
13101,19-04-2011 14:37,234,4,695.4,2,3,3,233,At Risk
13102,08-12-2011 12:52,1,37,11380.1,5,5,5,555,At Risk
13103,31-10-2011 09:38,40,3,709.64,4,3,3,433,At Risk
13104,06-12-2011 13:10,3,9,1709.1,5,5,4,554,At Risk
13105,29-09-2010 13:41,436,1,72,1,1,1,111,Others
13106,29-07-2011 15:12,133,2,603.46,3,2,2,322,Lost Customers
13107,26-10-2011 14:52,44,9,5253.07,4,5,5,455,At Risk
13108,02-12-2010 10:35,373,2,748.46,2,2,3,223,Lost Customers
13109,11-10-2011 10:16,60,3,1134.03,3,3,3,333,At Risk
13110,08-11-2011 14:30,31,12,2957.47,4,5,5,455,At Risk
13111,21-12-2009 09:00,719,1,321.88,1,1,2,112,Others
13112,16-06-2010 17:03,541,1,20.6,1,1,1,111,Others
13113,09-12-2011 12:49,1,37,18230.07,5,5,5,555,At Risk
13114,09-12-2009 09:56,731,1,234.38,1,1,1,111,Others
13115,28-11-2011 12:38,12,10,5494.7,5,5,5,555,At Risk
13116,24-07-2011 14:33,138,1,501.14,3,1,2,312,Lost Customers
13117,18-11-2011 12:02,22,18,2255.66,4,5,4,454,At Risk
13118,20-11-2011 12:46,20,9,2415.41,4,5,4,454,At Risk
13119,09-02-2010 08:38,669,1,134.9,1,1,1,111,Others
13120,15-04-2011 10:19,239,1,30.6,2,1,1,211,Lost Customers
13121,15-03-2011 16:47,269,1,283.73,2,1,1,211,Lost Customers
13122,06-09-2011 15:53,94,2,922.39,3,2,3,323,Lost Customers
13123,24-08-2010 10:18,473,2,506.75,1,2,2,122,Others
13124,11-09-2011 12:45,90,4,4641.66,3,3,5,335,At Risk
13125,04-07-2010 11:58,524,1,148.62,1,1,1,111,Others
13126,05-12-2011 10:00,5,13,3774.81,5,5,5,555,At Risk
13127,23-09-2011 10:26,78,1,259.17,3,1,1,311,Lost Customers
